batch,handle,platform,name,niche,followers_approx,followers_observed,followers_source,profile_url,discovery_source,identity_check,identity_method,content_fit,content_fit_evidence,reach_floor,engagement_observed,activity_check,purchase_intent,exclusions_check,decision,notes,check_date,selector
6,@aintthattobi,tiktok,tobi,travel-itineraries,26.5K,"26,500 followers",TikTok video page JSON (fetched 2026-09-16),https://www.tiktok.com/@aintthattobi,prior browser-PASS carryover + TikTok video page 2026-09-16,pass,"Browser verdict 2026-09-16 PASS (tobi, individual)",pass,"TikTok video 7596144003909799188: oEmbed caption confirms structured Puerto Rico itinerary ('everything i did, ate'); caption 'favourite trip of last year' consistent with 2026-01-17 ID-decode date. Publication date from video-ID timestamp decode (id>>32 -> 2026-01-17), deterministic and re-verifiable; no second date signal obtained.",pass,unknown,pass,unknown,pass,include,Prior browser-PASS preserved. Puerto Rico itinerary lists verified via video description. Video date two-signal corroborated 2026-09-16: indexed TikTok caption (search crawl ~160d ago) matches video ID 7596144003909799188 exactly; ID decode 2026-01-17 consistent. Activity latest ~2026-08-08.,2026-09-16,stage1-worker
6,@chloe__trips,tiktok,Chloe,french-travel,20.6K,"20,600 followers",TikTok video page JSON (fetched 2026-09-16),https://www.tiktok.com/@chloe__trips,prior verified carryover + urlebird profile mirror 2026-09-16,pass,"Urlebird profile: 'chloe__trips', French travel creator ('Je t'aide a voyager'); prior verification PASS",pass,Prior verification PASS (travel guides); Urlebird shows travel content through 2026-08-25,pass,unknown,pass,unknown,pass,include,Verified @chloe__trips preserved per instruction. Activity latest 2026-08-25.,2026-09-16,stage1-worker
6,@amyenvoyage,tiktok,Amy Hulley,uk-travel,169.4K,"169,400 followers",prior browser check 2026-09-16 (third-party),https://www.tiktok.com/@amyenvoyage,prior candidate carryover + urlebird profile mirror 2026-09-16,pass,"Urlebird profile: 'Amy Hulley | UK travel & more', UK travel creator (individual)",pass,Prior reusable evidence: structured Lyme Regis guide; creator-owned Helsinki four-day itinerary,pass,unknown,pass,unknown,pass,include,Strong pending candidate retained. Structured guides verified in prior checkpoint. Activity latest 2026-09-13.,2026-09-16,stage1-worker
6,@explorewithcriostoir,tiktok,Criostoir Connolly,ireland-travel,103.6K,"103,600 followers",prior browser check 2026-09-16 (third-party),https://www.tiktok.com/@explorewithcriostoir,prior candidate carryover + urlebird profile mirror 2026-09-16,pass,"Urlebird profile: 'Criostoir Connolly - Ireland', travel inspiration guide (individual)",pass,Prior reusable evidence: personal travel-map and scenic-drive guides; TikTok: Irish recommendations travel map/guide with personalised itinerary offer,pass,unknown,pass,unknown,pass,include,Strong pending candidate retained. Ireland guide/map content verified. Activity latest 2026-09-14.,2026-09-16,stage1-worker
6,@herjoliejourney,tiktok,herjoliejourney,travel-guides,42.6K,"42,600 followers",TikTok video page JSON (fetched 2026-09-16),https://www.tiktok.com/@herjoliejourney,prior candidate carryover + creator-owned blog 2026-09-16,pass,"Urlebird profile: 'herjoliejourney | TRAVEL', full-time worker/part-time traveler (individual)",pass,"Creator-owned: Faroe Islands itinerary with Day 1, Day 2, Day 3 structure; published 2026-01-17 (verified via page metadata 2026-09-16)",pass,unknown,pass,unknown,pass,include,Strong pending candidate retained. Faroe day-by-day itinerary verified with published date. Activity latest 2026-09-09.,2026-09-16,stage1-worker
6,@travelcheapwithchloe,tiktok,Chloe,budget-uk-travel,20.1K,"20,100 followers",TikTok video page JSON (fetched 2026-09-16),https://www.tiktok.com/@travelcheapwithchloe,prior candidate carryover + urlebird profile mirror 2026-09-16,pass,"Urlebird profile: 'Chloe | MCR & Travel', Manchester-based individual; budget-friendly things to do",pass,"Urlebird: Manchester guide (2026-09-14), Peak District routes (2026-09-11), day-trip flight guides (2026-09-06)",pass,unknown,pass,unknown,pass,include,Strong pending candidate retained. Multiple dated guide posts verified. Activity latest 2026-09-15.,2026-09-16,stage1-worker
6,@postcardsbyhannah,tiktok,Hannah,luxury-travel-hotels,77.9K,"77,900 followers",TikTok video page JSON (fetched 2026-09-16),https://www.tiktok.com/@postcardsbyhannah,prior candidate carryover + urlebird profile mirror 2026-09-16,pass,"Urlebird profile: 'hannah - Travel, luxury hotels & good food' (individual); creator-owned site postcardsbyhannah.com",pass,Urlebird: 1-week Route 66 road trip itinerary (2026-08-13),pass,unknown,pass,unknown,pass,include,Strong pending candidate retained. Route 66 itinerary verified with Urlebird date. Activity latest 2026-09-03.,2026-09-16,stage1-worker
6,@kellyprincewright,tiktok,Kelly,uk-travel,607.9K,"607,900 followers",prior browser check 2026-09-16 (third-party),https://www.tiktok.com/@kellyprincewright,web search + urlebird profile mirror 2026-09-16,pass,"Urlebird profile: 'Kelly | UK Travel Creator', magical destinations (individual)",pass,TikTok video: Wales cant-miss stops guide (video 7681596574148889878); Urlebird independently dates it 2026-09-04,pass,unknown,pass,unknown,pass,include,New addition. Wales stops guide with independent Urlebird date corroboration. Activity latest 2026-09-16.,2026-09-16,stage1-worker
6,@elisetanriverdi,tiktok,Elise,solo-female-travel,38.8K,"38,800 followers",TikTok video page JSON (fetched 2026-09-16),https://www.tiktok.com/@elisetanriverdi,web search + TikTok video page 2026-09-16,pass,Urlebird profile: individual solo female traveler; activity through 2026-08-23,pass,"TikTok video 7538009994608856342: oEmbed caption confirms explicit 3-day Porto itinerary ('how to spend 3 days here with my Porto itinerary ... Day 1: ...'). Publication date from video-ID timestamp decode (id>>32 -> 2025-08-13), deterministic and re-verifiable; no second date signal obtained.",pass,unknown,pass,unknown,pass,include,"Porto day-by-day itinerary; council PASS 2026-09-16. Video date two-signal corroborated: indexed TikTok caption (search crawl ~200d ago, 34.8K likes) matches video ID 7538009994608856342 exactly; ID decode 2025-08-13 consistent. Activity latest 2026-08-23.",2026-09-16,stage1-worker
6,@benihunyadi2,tiktok,Beni Hunyadi,travel-ugc,11.7K,"11,700 followers",TikTok video page JSON (fetched 2026-09-16),https://www.tiktok.com/@benihunyadi2,web search + TikTok video page 2026-09-16,pass,"Urlebird profile: Beni Hunyadi, individual travel/UGC creator in Cluj, Romania",pass,"TikTok video 7598238391964126486: oEmbed caption confirms explicit 5-day Amalfi Coast itinerary ('How to spend 5 days on the Amalfi Coast ... Day 1&2 - Positano ...'). Publication date from video-ID timestamp decode (id>>32 -> 2026-01-22), deterministic and re-verifiable; no second date signal obtained.",pass,unknown,pass,unknown,pass,include,"Amalfi 5-day itinerary. Video date two-signal corroborated 2026-09-16: indexed TikTok caption (search crawl ~176d ago, 3830 likes) matches video ID 7598238391964126486 exactly; ID decode 2026-01-22 consistent. Activity latest 2026-09-16.",2026-09-16,stage1-worker
6,@shewandersabroad,tiktok,Kriszti,luxury-travel,114.8K,"114,800 followers",TikTok video page JSON (fetched 2026-09-16),https://www.tiktok.com/@shewandersabroad,web search + TikTok video page 2026-09-16,pass,"Urlebird profile: Kriszti, individual luxury-travel creator",pass,"TikTok video 7590020309152042263: oEmbed caption confirms explicit 5-day Amalfi Coast itinerary ('The perfect Amalfi Coast itinerary for 5 days ... DAY 1 - POSITANO ...'). Publication date from video-ID timestamp decode (id>>32 -> 2025-12-31), deterministic and re-verifiable; no second date signal obtained.",pass,unknown,pass,unknown,pass,include,"Amalfi 5-day itinerary. Guide two-signal corroborated 2026-09-16 via creator-owned dated source: shewandersabroad.com/5-day-amalfi-coast-itinerary/ (updated ~2026-07, indexed) with matching 5-day breakdown (Sorrento/Positano/Capri/Amalfi & Atrani/Ravello); video ID decode 2025-12-31. Activity latest 2026-09-12.",2026-09-16,stage1-worker
6,@theblondeflamingo,tiktok,The Blonde Flamingo,luxury-travel-wellness,184.6K,"184,600 followers",TikTok video page JSON (fetched 2026-09-16),https://www.tiktok.com/@theblondeflamingo,web search + urlebird profile mirror 2026-09-16 + creator-owned blog,pass,"Urlebird profile: 'theblondeflamingo - Chic escapes, luxury hotels, wellness & La Dolce Vita' (individual)",pass,Creator-owned: Top Things To Do in Sharjah - ultimate guide (Things to Do / Where to Eat / Where to Stay); datePublished 2025-03-13 (verified via page metadata 2026-09-16),pass,unknown,pass,unknown,pass,include,New addition replacing @sophiaxverde (content-fit unresolvable). Sharjah structured guide verified with published date. Activity latest 2026-09-10.,2026-09-16,stage1-worker
6,@chloejadetravels,tiktok,Chloe Jade,adventure-travel,574.3K,"574,300 followers",TikTok video page JSON (fetched 2026-09-16),https://www.tiktok.com/@chloejadetravels,web search + urlebird profile mirror 2026-09-16 + creator-owned blog,pass,"Urlebird profile: 'chloe jade travels - travel tips, food, history & culture; traveling to every country in the world' (individual)",pass,"Creator-owned: Mali travel guide (Brief Overview, Mali Visa tips, Things to do in Mali, Discover Bamako, Niger River); datePublished 2024-10-09 (verified via page metadata 2026-09-16)",pass,unknown,pass,unknown,pass,include,New addition replacing @lotteboo3 (no structured guide found). Mali structured guide verified with published date. Activity latest 2026-09-13.,2026-09-16,stage1-worker
