batch,handle,platform,name,niche,followers_approx,followers_observed,followers_source,profile_url,discovery_source,identity_check,identity_method,content_fit,content_fit_evidence,reach_floor,engagement_observed,activity_check,purchase_intent,exclusions_check,decision,notes,check_date,selector
12,@alexis_zotos,tiktok,Alexis Zotos,midwest travel,48200,48200,TikTok profile observed 2026-09-17,https://www.tiktok.com/@alexis_zotos,assigned_lead,pass,author_name 'Alexis Zotos' on TikTok profile and linked blog,pass,"Seven full-day St. Louis itineraries on alexiszotos.com (linked from TikTok 2026-03-09), each with meals and activities",pass,profile-level 1M likes; video-level TBD (pending browser),pass,unknown,pass,include,Source opened 2026-09-17: https://www.alexiszotos.com/blog-posts/7-spring-break-itineraries-in-st-louis-where-to-eat-drink-explore. Dedup-clear vs 437-line universe.,2026-09-17,batch12-topup
12,@samrculley,tiktok,Sam Culley,travel,330000,330000,TikTok profile observed 2026-09-17,https://www.tiktok.com/@samrculley,assigned_lead,pass,author_name 'Sam Culley' on TikTok profile and video,pass,"Four-day Scotland road trip published 2025-02-19: Glasgow/Cairngorms, Braemar/Aviemore, Inverness/Loch Ness/Fort William, Steall/Glencoe/Loch Lomond",pass,"931,700 plays, 24,300 likes, 17,979 saves, 11,500 shares",pass,unknown,pass,include,"Source opened 2026-09-17: https://www.tiktok.com/@samrculley/video/7473183593674607894. Dedup-clear vs 437-line universe. 2026 activity verified 2026-09-17: recent hiking videos (Schafler Ridge Switzerland, Dovedale Peak District, White Peak Loop).",2026-09-17,batch12-topup
12,@irisabv,tiktok,Iris,travel,247100,247100,TikTok profile observed 2026-09-17,https://www.tiktok.com/@irisabv,assigned_lead,pass,author_name 'Iris' on TikTok profile and video,pass,"Eight-stop Zanzibar guide published 2026-02-03: Mnemba tour, Nakupenda/Prison Island, Nungwi, Starfish Beach, Chuini Beach Resort, Rock Restaurant, horses, Stone Town",pass,"215,700 plays, 9,223 likes, 7,101 saves, 2,467 shares",pass,unknown,pass,include,Source opened 2026-09-17: https://www.tiktok.com/@irisabv/video/7602633461878295830. Dedup-clear vs 437-line universe.,2026-09-17,batch12-topup
12,@quingable,tiktok,Quin Gable,van life,1200000,1200000,TikTok profile observed 2026-09-17,https://www.tiktok.com/@quingable,web search,pass,profile name/bio,pass,"One-year North America van route video /video/7428021254650645791 create_time 2024-10-21",pass,"277200 plays 26700 likes 523 comments 12057 saves 5714 shares observed 2026-09-17",pass,none observed,pass - no planning/coaching/hosted trips/agency found,include,"Solo VanLife w Cats bio; 1.2M followers",2026-09-17,batch12-topup
12,@madisonbrookstravel,tiktok,Madison Brooks,travel guides,360400,360400,TikTok profile observed 2026-09-17,https://www.tiktok.com/@madisonbrookstravel,web search,pass,profile name/bio,pass,"Greece guide video /video/7580531799017770253 create_time 2025-12-06 Athens/Mykonos/Santorini/Paros/Naxos/Milos",pass,"188300 plays 11000 likes 90 comments 9875 saves 3096 shares observed 2026-09-17",pass,none observed,pass - no planning/coaching/hosted trips/agency found,include,"Destination guide form; 360.4K followers",2026-09-17,batch12-topup
12,@brittany.erekson,tiktok,Brittany Erekson,road trips,12700,12700,TikTok profile observed 2026-09-17,https://www.tiktok.com/@brittany.erekson,web search,pass,profile name/bio,pass,"5-day Oregon road trip video /video/7622442568562855182 create_time 2026-03-28 day-by-day route",pass,"197500 plays 21800 likes 81 comments 5734 shares 12933 saves observed 2026-09-17",pass,none observed,pass - no planning/coaching/hosted trips/agency found; family-adventures is content theme not operator,include,"Individual creator; 12.7K followers",2026-09-17,batch12-topup
12,@anna.utazik,tiktok,Anna,travel itineraries,87100,87100,TikTok profile observed 2026-09-17,https://www.tiktok.com/@anna.utazik,web search,pass,profile name/bio,pass,"5-day Lake Garda itinerary video /video/7614838109192097046 create_time 2026-03-07 day-by-day in Hungarian",pass,"276900 plays 8523 likes 35 comments 4311 shares 5743 saves observed 2026-09-17",pass,GetYourGuide affiliate code (allowed),pass - no planning/coaching/hosted trips/agency found,include,"Hungarian creator; 87.1K followers",2026-09-17,batch12-topup
12,@karenexplores,tiktok,Karen,South Korea travel,30400,30400,TikTok profile observed 2026-09-17,https://www.tiktok.com/@karenexplores,tiktok_search,pass,author_name 'Karen ♡' on TikTok profile and video,pass,"10 Things to Do in Busan video published 2025-02-25: Gamcheon Culture Village, Oryukdo Skywalk, Busan Sky Capsules, Jagalchi Market, yacht cruise, Dakbatgol Mural Village, Somang Stair Monorail, Hwangnyeonsan, Spa Land",pass,"24,200 likes / 156 comments / 576,500 plays / 24,586 saves",pass,unknown,pass,include,"Source opened 2026-09-17: video 7475306178168376583. Dedup-clear vs 459-line universe. Fixed 2-week Japan itinerary is a sold editorial product (allowed); Klook code is affiliate marketing (allowed). No personalized planning, coaching, consulting, agency, or hosted trips found.",2026-09-17,batch12-worker
12,@itsalyssablake,tiktok,Alyssa Blake,travel,614900,614900,TikTok profile observed 2026-09-17,https://www.tiktok.com/@itsalyssablake,tiktok_search,pass,author_username 'itsalyssablake' on TikTok profile and video,pass,"48 Hours in Chicago video published 2026-05-02: The Godfrey Hotel, Lil' Ba-Ba-Reeba!, Goodnight John Boy, IO Godfrey rooftop brunch, Osaka Beauty House, Mikono Froyo, Tanuki Sushi, Philz Coffee",pass,"985 likes / 78 comments / 42,700 plays / 139 saves",pass,unknown,pass,include,"Source opened 2026-09-17: video 7635292542468132109. Dedup-clear vs 459-line universe. No personalized planning, coaching, consulting, agency, or hosted trips found.",2026-09-17,batch12-worker
12,@ally.porz,tiktok,Ally Porz,travel,16000,16000,TikTok profile observed 2026-09-17,https://www.tiktok.com/@ally.porz,tiktok_search,pass,author_name 'ally porz' on TikTok profile and video,pass,Aruba Guide video published 2025-12-27: categorized eat/shop/relax guide (not day-by-day; confidence medium on structure),pass,"8,581 likes / 94 comments / 183,200 plays / 5,725 saves",pass,unknown,pass,include,"Source opened 2026-09-17: video 7588563559219465502. Dedup-clear vs 459-line universe. Categorized guide rather than day-by-day plan; still a creator-owned structured guide. No planning services, coaching, or hosted trips found.",2026-09-17,batch12-worker
12,@jetset.nicolette,tiktok,Nicolette,travel,10000,10000,TikTok profile observed 2026-09-17,https://www.tiktok.com/@jetset.nicolette,tiktok_search,pass,author_name 'Nicolette' on TikTok profile and video,pass,Yokohama & Tokyo itinerary video published 2025-07-31: 'Pt 2 of everything we did in Yokohama & Tokyo' from a 3-week Japan trip,pass,"29,600 likes / 490 comments / 136,200 plays / 12,811 saves",pass,unknown,pass,include,"Source opened 2026-09-17: video 7533314121530346807. Dedup-clear vs 459-line universe. Reach exactly at 10K floor. Item-level venues appear in the 180s video visuals; extraction is destination-level (Yokohama, Tokyo) since caption text names no venues. No planning services, coaching, or hosted trips found.",2026-09-17,batch12-worker
12,@beercutieandfoodie,tiktok,Genesis,travel,97000,97000,TikTok profile observed 2026-09-17,https://www.tiktok.com/@beercutieandfoodie,tiktok_search,pass,author_name 'Genesis | Orlando Creator' on TikTok profile and video,pass,"72 Hour Budget-Friendly Asheville Itinerary video published 2025-11-02: day-by-day plan with Allegiant flight SFB-AVL, Moxy Asheville, Munoz Taqueria, NC Arboretum, foraging tour, Biscuit Head, Skytop Orchard, Pisgah waterfalls",pass,"3,799 likes / 131 comments / 48,600 plays / 2,177 saves",pass,present,pass,include,"Source opened 2026-09-17: video 7568188871935053111. Dedup-clear vs 459-line universe. @visitasheville mention is B2B destination content (allowed), not a planning service. No personalized planning, coaching, consulting, agency, or hosted trips found.",2026-09-17,batch12-worker
12,@renee.roaming,tiktok,Renee,travel itineraries,412400,412400,TikTok profile observed 2026-09-17,https://www.tiktok.com/@renee.roaming,web search,pass,author_name 'Renee Roaming' on TikTok profile and video; Seattle-based individual,pass,"Structured Yorkshire/Wuthering Heights itinerary video published 2026-02-14: 2 nights Haworth + 2 nights Yorkshire Dales with named stays/activities (Weavers Guest House, Simonstone Hall Hotel, Bronte Parsonage Museum, Top Withins, Aysgarth Falls, Hardraw Force)",pass,"44500 plays, 3135 likes, 26 comments, 1207 saves, 451 shares",pass,present — Expedia booking disclosures; Expedia hotel picks + 3-day Paris itinerary in bio link,pass,include,Source opened 2026-09-17: https://www.tiktok.com/@renee.roaming/video/7606790109979102478. Dedup-clear vs universe + influencers.csv + all batch CSVs; quarantine clear.,2026-09-17,batch12-topup
12,@taytakesatrip,tiktok,Taylor,Midwest travel and unique stays,38800,38800,TikTok profile observed 2026-09-17,https://www.tiktok.com/@taytakesatrip,web search,pass,author_name 'Taylor | Travel & Unique Stays' on TikTok profile and video; solo individual creator,pass,"Structured 2025 Traverse City vacation day-itinerary video published 2025-04-24 (Part 2): Outpost coffee, Phillip A. Hart Visitor Center, Manning Memorial Lighthouse, Sleeping Bear Dunes trails, Leland, Trish's Dishes, winery tour, Middle Coast Brewing",pass,"44900 plays, 1409 likes, 11 comments, 824 saves, 438 shares",pass,"present — sponsored Traverse City tourism AD with promoted bookable businesses (wineries, restaurants)",pass,include,Source opened 2026-09-17: https://www.tiktok.com/@taytakesatrip/video/7496957767614352683. Dedup-clear vs universe + influencers.csv + all batch CSVs; quarantine clear.,2026-09-17,batch12-topup
12,@tavernatravels,tiktok,Taylor Taverna,travel guides,45200,45200,TikTok profile observed 2026-09-17,https://www.tiktok.com/@tavernatravels,web search,pass,"author_name 'Taylor Taverna' on TikTok profile and video; Denver-based solo traveler, 70+ countries",pass,"Structured Cape Kamui (Shakotan Coast, Hokkaido) day-trip guide video published 2025-08-24: getting there, fees/hours, Path of Charenka hike, GetYourGuide tour option",pass,"243100 plays, 10700 likes, 25 comments, 6802 saves, 2750 shares",pass,present — GetYourGuide tour promotion; blog carries affiliate links,pass - no planning/coaching/hosted trips/agency found,include,Source opened 2026-09-17: https://www.tiktok.com/@tavernatravels/video/7542311550212787487. Dedup-clear vs universe + influencers.csv + all batch CSVs; quarantine clear.,2026-09-17,batch12-topup
