batch,handle,platform,name,niche,followers_approx,followers_observed,followers_source,profile_url,discovery_source,identity_check,identity_method,content_fit,content_fit_evidence,reach_floor,engagement_observed,activity_check,purchase_intent,exclusions_check,decision,notes,check_date,selector
7,@fivefortheroadblog,instagram,Leah,family travel,20.7K,"20.7K (Feedspot, Sep 2026)",Feedspot,https://www.instagram.com/fivefortheroadblog,web research,pass,individual blogger Leah; fivefortheroad.com,pass,creator-authored structured itinerary: https://fivefortheroad.com/london-paris-itinerary-with-kids/ (2026-09-08); day references Days 1-13,pass,unknown,pass,present (affiliate disclosure; 10 booking-domain refs),pass,include,Site active through 2026-09-10,2026-09-16,batch7-worker
7,@travelingmelmt,instagram,Melynda Harrison,family travel,36.1K,"36.1K (Feedspot, Sep 2026)",Feedspot,https://www.instagram.com/travelingmelmt,web research,pass,"individual Melynda ""Mel"" Harrison; guide links to exact IG handle",pass,creator-authored structured itinerary: https://travelingmel.com/iceland-without-a-car-based-in-reykjavik/ (2026-05-27); explicit Days 1-3,pass,unknown,pass,present (affiliate disclosure; 35 booking-domain refs),pass,include,WordPress API: post published 2026-06-23 satisfies activity cutoff,2026-09-16,batch7-worker
7,@tinboxtraveller,instagram,Claire,family travel,12.4K,"12.4K (Feedspot, Sep 2026)",Feedspot,https://www.instagram.com/tinboxtraveller,web research,pass,individual blogger Claire; tinboxtraveller.co.uk,pass,creator-authored structured itinerary: https://tinboxtraveller.co.uk/a-day-trip-from-lake-garda-to-venice-with-kids/ (2026-04-17); ordered 7-hour route with 6 sequential stops,pass,unknown,pass,present (affiliate disclosure; 5 booking-domain refs),pass,include,Blog active through 2026-09-15,2026-09-16,batch7-worker
7,@itsclaudiatravels,instagram,Claudia Laroye,family travel,20.3K,"20.3K (Feedspot, Sep 2026)",Feedspot,https://www.instagram.com/itsclaudiatravels,web research,pass,individual Claudia Laroye; claudiatravels.com,pass,creator-authored structured itinerary: https://claudiatravels.com/best-weekend-in-montreal/ (2026-04-08); explicit Friday/Saturday/Sunday,pass,unknown,pass,present (hotel/booking links),pass,include,WordPress API: posts 2026-08-31 and 2026-08-28,2026-09-16,batch7-worker
7,@the5worldexplorers,instagram,Sarah Lorimer De Santi,family travel,19.7K,"19.7K (Feedspot, Sep 2026)",Feedspot,https://www.instagram.com/the5worldexplorers,web research,pass,individual Sarah Lorimer De Santi (structured-data author); site links to exact IG handle,pass,"creator-authored structured itinerary: https://www.the5worldexplorers.com/5-days-in-hong-kong/ (published 2025-04-12, modified 2026-09-07); explicit Days 1-5",pass,unknown,pass,present (affiliate disclosure; 6 booking-domain refs),pass,include,Croatia post published 2026-07-28,2026-09-16,batch7-worker
7,@boyeatsworld,instagram,Aleney,family travel,11.6K,"11.6K (Feedspot, Sep 2026)",Feedspot,https://www.instagram.com/boyeatsworld,web research,pass,individual blogger Aleney; boyeatsworld.com.au,pass,creator-authored structured itinerary: https://boyeatsworld.com.au/48-hours-in-busan-with-kids/ (2026-02-23); explicit Day One and Day Two,pass,unknown,pass,absent (no affiliate/booking links detected),pass,include,Site active through 2026-09-07,2026-09-16,batch7-worker
7,@ourfamilypassport,instagram,Kam,family travel,76.4K,"76.4K (Feedspot, Sep 2026)",Feedspot,https://www.instagram.com/ourfamilypassport,web research,pass,"individual Kam (Kamree); about page: ""Hi, I am Kam! I started as a single mom...""",pass,creator-authored structured itinerary: https://www.ourfamilypassport.com/where-to-go-in-fiji-with-kids/ (2026-07-02); explicit Days 1-5 (Tokoriki Island) and Days 6-10 (Nanuku/Coral Coast),pass,unknown,pass,unknown (points/miles focused site),pass,include,Page links repeatedly to instagram.com/ourfamilypassport,2026-09-16,batch7-worker
7,@orlaghclaire,instagram,Orlagh Shanks,road trip,17.8K,"17.8K (Feedspot, Sep 2026)",Feedspot,https://www.instagram.com/orlaghclaire/,web research,pass,third-party podcast directory corroboration (Pocket Casts),pass,creator-attributed structured 9-day East Coast USA road trip itinerary dated 2026-01-11,pass,unknown,pass,present,pass,include,"Individual creator; 9-day road trip with day-by-day structure; purchase intent via Booking.com, Rentalcars, Tripadvisor, e-book.",2026-09-16,batch7-worker
7,@anuradhagoyal,instagram,Anuradha Goyal,travel,28.6K,"28.6K (Feedspot, Sep 2026)",Feedspot,https://www.instagram.com/anuradhagoyal/,web research,pass,"third-party directory corroboration (Feedspot: IndiTales founder/author, one individual)",pass,"own-blog structured 5-day Ooty itinerary, published 2025-01-30 (inditales.com)",pass,unknown,pass,unknown,pass,include,"Itinerary itemized from her own WordPress post (5-day Ooty plan). Travel activity: own-blog travel posts dated 2026-08-06 (Kolar), 2026-08-20 (Pench), 2026-09-03 (Tripura).",2026-09-16,batch7-replacement-worker
7,@amibhat,instagram,Ami Bhat,travel,16.7K,"16.7K (Feedspot, Sep 2026)",Feedspot,https://www.instagram.com/amibhat/,web research,pass,own site Thrilling Travel names her as author; Feedspot lists her as an individual travel blogger,pass,"own-blog structured 2-day Seville itinerary, published 2026-05-21 (thrillingtravel.in)",pass,unknown,pass,unknown,pass,include,"Travel activity: 2026-07-27 (Bandhavgarh) and 2026-09-07 (Royal Alcazar, Seville) dated video listings.",2026-09-16,batch7-replacement-worker
7,@indranipics,instagram,Indrani Ghose,cultural travel,60.3K,"60.3K (Feedspot, Sep 2026)",Feedspot,https://www.instagram.com/indranipics/,web research,pass,own site bio: Indian travel writer/blogger based in Bangalore; Feedspot corroborates individual cultural travel writer,pass,"own-blog structured one-day Nara itinerary, published 2026-06-12 (isharethese.com)",pass,unknown,pass,unknown,pass,include,"Travel activity: 2026-06-19 (Bratislava), 2026-06-29 (Osaka), 2026-07-02 (Himeji), 2026-07-21 (Okayama).",2026-09-16,batch7-replacement-worker
7,@aakanksha.monga,instagram,Aakanksha Monga,travel,1.4M,"1.4M (Qoruz, Sep 2026)",Qoruz,https://www.instagram.com/aakanksha.monga/,web research,pass,third-party directory corroboration (Qoruz profile; Whosthat360 editorials attribute itineraries to her),pass,"creator-attributed structured 3-5 day Tokyo itinerary, updated 2026-06-26 (whosthat360); 30-day Thailand guide, published 2026-09-15",pass,"0.7% (Qoruz); 10K avg likes, 87 avg comments, 273.1K reel views",pass,unknown,pass,include,Both guides via Whosthat360 editorials summarizing her own published itineraries. Activity: dated travel video listings 2026-07-24 to 2026-07-29.,2026-09-16,batch7-replacement-worker
7,@wheresachi,instagram,Sachi Kumar,travel,33.9K,"33.9K (Keepface, Sep 2026)",Keepface,https://www.instagram.com/wheresachi/,web research,pass,own about page (wheresachi.com/about) identifies one Dubai-based individual who began solo travel in 2016; Keepface directory corroboration,pass,"own-blog structured 4-day Istanbul itinerary, updated 2026-08-03; spiritual Varanasi itinerary, updated 2026-08-03",pass,"0.57% (Keepface); 179 avg likes, 7 avg comments",pass,unknown,pass,include,Both guides itemized from her own WordPress posts; update dates are exact own-site metadata. Both updates (2026-08-03) also serve as current travel activity.,2026-09-16,batch7-replacement-worker
7,@radhika_nomllers,instagram,Radhika Sharma,travel,782.4K,"782.4K (Keepface, Sep 2026)",Keepface,https://www.instagram.com/radhika_nomllers/,web research,pass,own site Nomllers author page (nomllers.com/author/radhika); Keepface directory corroboration,pass,"own-site structured 2-day Triund trek itinerary, updated ~2025-07-29 (crawl-inferred, 414 days before 2026-09-16)",pass,"3.82% (Keepface); 34.1K avg likes, 271 avg comments",pass,present (hosts paid group trips via TrovaTrip),pass,include,Guide date is crawl-inferred; comfortably inside 24-month cutoff. Recent activity: interview/video ~2026-08-21; Lake Bumbunga travel route ~2026-09-13 (whosthat360).,2026-09-16,batch7-replacement-worker
7,@kritika_goel,instagram,Kritika Goel,travel,180.3K,180.3K (Qoruz); ~180.4K-180.5K (Feedspot) (Sep 2026),Qoruz; Feedspot,https://www.instagram.com/kritika_goel/,web research,pass,Feedspot identifies her as an individual Indian solo traveller; Qoruz profile; her YouTube channel FAQ describes her as a full-time YouTuber,pass,"creator-attributed 4-day Budapest itinerary, updated ~2026-03-10 (crawl-inferred, 190 days before 2026-09-16); Taiwan 5-day guide video, published ~2026-03-29 (own YouTube)",pass,"0.86% (Qoruz); 1.5K avg likes, 61 avg comments, 39.7K reel views",pass,present (hosts paid group trips via TrovaTrip),pass,include,"Budapest itinerary via thereelstars editorial summarizing her own published itinerary. Activity: travel videos 2026-08-01 to 2026-09-05 (Cambodia, Pahalgam, Siem Reap).",2026-09-16,batch7-replacement-worker
